scrape_date,category,title,price,location,size_m2,rooms,url,source,page
20260120,apt_rent,Very nice apartment for rent in La Soukra. 2 comfortable roo...,"1,300 TND",,N/A,2,N/A,mubawab_ultra,10
20260120,apt_rent,Very nice apartment for rent in Cité Les Pins. 4 comfortable...,"3,500 TND",,N/A,3,N/A,mubawab_ultra,10
20260120,apt_rent,Apartment for rent in Ain Zaghouan Nord. 3 comfortable rooms...,"1,500 TND",,113 m²,2,N/A,mubawab_ultra,10
20260120,apt_rent,Rent an apartment in Les Jardins de Carthage. 5 rooms. Fully...,"1,850 TND",,140 m²,5,N/A,mubawab_ultra,10
20260120,apt_rent,Flat for rent in Cité Erriadh. 2 rooms. Furnishings,"2,100 TND",,120 m²,2,N/A,mubawab_ultra,10
20260120,apt_rent,Rent this apartment. 2 rooms. Double glazing and central hea...,"1,500 TND",,160 m²,2,N/A,mubawab_ultra,10
20260120,apt_rent,Find an apartment for rent in Cité El Wafa. 2 beautiful room...,"1,600 TND",,120 m²,2,N/A,mubawab_ultra,10
20260120,apt_rent,Great apartment for rent in Chotrana 1.2 rooms. Robust door...,"1,300 TND",,65 m²,2,N/A,mubawab_ultra,10
20260120,apt_rent,Lovely apartment for rent in Les Jardins de Carthage. Large...,"2,900 TND",,150 m²,3,N/A,mubawab_ultra,10
20260120,apt_rent,"Rent an apartment. 3 rooms. Secured door, Secured neighbourh...","1,200 TND",,120 m²,3,N/A,mubawab_ultra,10
20260120,apt_rent,Apartment for rent in La Marsa. 1 room. Cellar,"2,300 TND",,63 m²,1,N/A,mubawab_ultra,10
20260120,apt_rent,Great apartment for rent in Les Jardins de Carthage. 2 beaut...,"2,400 TND",,110 m²,2,N/A,mubawab_ultra,10
20260120,apt_rent,Great apartment for rent in Ain Zaghouan Nord. 4 rooms. Gara...,"2,200 TND",,200 m²,4,N/A,mubawab_ultra,10
20260120,apt_rent,Flat for rent in Les Jardins de Carthage. Dimension 180 m²...,"2,200 TND",,180 m²,3,N/A,mubawab_ultra,10
20260120,apt_rent,Apartment for rent in Chotrana 1. 1 Living area. Oven,"1,100 TND",,60 m²,1,N/A,mubawab_ultra,10
20260120,apt_rent,Lovely apartment for rent in Les Jardins de Carthage. 4 room...,"2,100 TND",,130 m²,4,N/A,mubawab_ultra,10
20260120,apt_rent,Find an apartment for rent in Les Jardins de Carthage. 2 lov...,"2,500 TND",,115 m²,2,N/A,mubawab_ultra,10
20260120,apt_rent,Apartment for rent in La Soukra. 1 lovely room. Parking spac...,"1,100 TND",,80 m²,1,N/A,mubawab_ultra,10
20260120,apt_rent,Flat for rent in La Marsa. 2 rooms. Well furnished,"2,000 TND",,80 m²,2,N/A,mubawab_ultra,10
20260120,apt_rent,Very nice apartment for rent in Les Jardins de Carthage. 2 b...,"2,600 TND",,115 m²,2,N/A,mubawab_ultra,10
20260120,apt_rent,Lovely apartment for rent in La Marsa. Area of 160 m². With...,"4,500 TND",,160 m²,2,N/A,mubawab_ultra,10
20260120,apt_rent,Apartment for rent in Dar Fadhal. 2 comfortable rooms. Parki...,"1,400 TND",,120 m²,2,N/A,mubawab_ultra,10
20260120,apt_rent,Rent an apartment in Chotrana 1. 1 lovely room. Storage unit...,"1,200 TND",,65 m²,1,N/A,mubawab_ultra,10
20260120,apt_rent,N/A,N/A,N/A,N/A,N/A,N/A,mubawab_ultra,10
20260120,apt_rent,Flat for rent in Les Jardins de Carthage. Surface area 157 m...,"1,900 TND",,157 m²,3,N/A,mubawab_ultra,11
20260120,apt_rent,Apartment for rent in Les Berges Du Lac 1.4 lovely rooms. Re...,"5,500 TND",,350 m²,4,N/A,mubawab_ultra,11
20260120,apt_rent,Great apartment for rent in Cité Du Stade. 1 room. Cellar,"2,000 TND",,65 m²,1,N/A,mubawab_ultra,11
20260120,apt_rent,Flat for rent in Hammamet Nord. 4 large living areas. Cellar,"1,600 TND",,150 m²,3,N/A,mubawab_ultra,11
20260120,apt_rent,Apartment for rent in Yasmine Hammamet. Dimension 150 m². Ca...,"2,000 TND",,150 m²,2,N/A,mubawab_ultra,11
20260120,apt_rent,Rent an apartment in Les Jardins de Carthage. 2 rooms. Well...,"2,000 TND",,110 m²,2,N/A,mubawab_ultra,11
20260120,apt_rent,"Rent an apartment in Hammamet. 1 Room. Sea view, double glaz...","2,800 TND",,200 m²,1,N/A,mubawab_ultra,11
