page,title,price,location,listing_date,url,source,scrape_date,category,size_m2,rooms,source_file,price_numeric,size_numeric,rooms_numeric,price_per_m2,log_price,is_sale,price_clean,location_clean
65,À louer | Open space 60 m² – Centre Urbain Nord,1350 DT,Tunis,4 days ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/centre-urbain-nord/-louer-open-space-60-m-centre-urbain-nord/69412a208914daae519c2ff1/,tayara,,unknown,,,,,,,,,,1350.0,Tunis
66,S+3 au Jardin de Carthage,160 DT,Tunis,4 days ago,https://www.tayara.tn/item/locations-de-vacances/tunis/jardins-de-carthage/s3-au-jardin-de-carthage/69637554a00bf1861738970a/,tayara,,unknown,,,,,,,,,,160.0,Tunis
66,شقة أرضية مؤثثة للإيجار اليومي – حدائق العوينة,130 DT,Tunis,4 days ago,https://www.tayara.tn/item/locations-de-vacances/tunis/l-aouina/-/696916882838b4e20244b25e/,tayara,,unknown,,,,,,,,,,130.0,Tunis
66,VILLA A LOUER,1000 DT,Nabeul,4 days ago,https://www.tayara.tn/item/locations-de-vacances/nabeul/hammamet/villa-a-louer/696a2e431813559909228d14/,tayara,,unknown,,,,,,,,,,1000.0,Nabeul
66,600m2 A Vendre à Nouvelle Soukra l'Aouina,900 DT,Tunis,4 days ago,https://www.tayara.tn/item/terrains-et-fermes/tunis/l-aouina/600m2-a-vendre-nouvelle-soukra-laouina/696a2af51813559909228bac/,tayara,,unknown,,,,,,,,,,900.0,Tunis
66,appartement s+2 sahloul4,1300 DT,Sousse,4 days ago,https://www.tayara.tn/item/appartements/sousse/sahloul/appartement-s2-sahloul4/6964f8d9a00bf186173951dd/,tayara,,unknown,,,,,,,,,,1300.0,Sousse
66,appartement s+3 sahloul4,1200 DT,Sousse,4 days ago,https://www.tayara.tn/item/appartements/sousse/sahloul/appartement-s3-sahloul4/68ff68cdb756576ab409b83b/,tayara,,unknown,,,,,,,,,,1200.0,Sousse
66,À louer S+1 haut standing avec place de parking Cité Wahat,900 DT,Tunis,4 days ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/-louer-s1-haut-standing-avec-place-de-parking-cit-wahat/6937e541cd04d08be747e6da/,tayara,,unknown,,,,,,,,,,900.0,Tunis
66,S+3 ou s+4 nkhillette -ariana soghra- ghazella,700 DT,Ariana,4 days ago,https://www.tayara.tn/item/appartements/ariana/cite-ennkhilet/s3-ou-s4-nkhillette-ariana-soghra-ghazella/696a24071813559909228829/,tayara,,unknown,,,,,,,,,,700.0,Ariana
66,Jinen Ennasr ; un S+1 haut standing,1050 DT,Ariana,4 days ago,https://www.tayara.tn/item/appartements/ariana/ennasr/jinen-ennasr-un-s1-haut-standing/695bb7678914daae51a6939f/,tayara,,unknown,,,,,,,,,,1050.0,Ariana
66,Ennasr 2; Bureau H+2 avec une façade sur l'Av Hedi Nouira,1350 DT,Ariana,4 days ago,https://www.tayara.tn/item/bureaux-et-plateaux/ariana/cit-ennasr-2/ennasr-2-bureau-h2-avec-une-faade-sur-lav-hedi-nouira/67dbdda0fd1c6385be3944cb/,tayara,,unknown,,,,,,,,,,1350.0,Ariana
66,Riadh andalous ; A louer Un S+2 haut standing avec ppkg,1200 DT,Ariana,4 days ago,https://www.tayara.tn/item/appartements/ariana/riadh-andalous/riadh-andalous-a-louer-un-s2-haut-standing-avec-ppkg/6942a233cd04d08be74c6a1e/,tayara,,unknown,,,,,,,,,,1200.0,Ariana
66,A loué s+2 meubé à chatt meriem,1100 DT,Sousse,4 days ago,https://www.tayara.tn/item/appartements/sousse/akouda/a-lou-s2-meub-chatt-meriem/696a22d32838b4e202450ea9/,tayara,,unknown,,,,,,,,,,1100.0,Sousse
66,Un appartement S+1,1200 DT,Ariana,4 days ago,https://www.tayara.tn/item/appartements/ariana/chotrana-1/un-appartement-s1/696a22593fc1bacaf4f9546b/,tayara,,unknown,,,,,,,,,,1200.0,Ariana
66,🏠uer un charmant RDC de villa à Menzah9B🏠,1499 DT,Tunis,4 days ago,https://www.tayara.tn/item/appartements/tunis/el-menzah-9/uer-un-charmant-rdc-de-villa-menzah9b/696a22313fc1bacaf4f95457/,tayara,,unknown,,,,,,,,,,1499.0,Tunis
66,A louer un appartement à la Marsa Ville,1800 DT,Tunis,4 days ago,https://www.tayara.tn/item/appartements/tunis/tunis/a-louer-un-appartement-la-marsa-ville/68de6072e7035d31a40d97a3/,tayara,,unknown,,,,,,,,,,1800.0,Tunis
66,Location S+2,550 DT,Tunis,4 days ago,https://www.tayara.tn/item/appartements/tunis/le-bardo/location-s2/696a21671813559909228700/,tayara,,unknown,,,,,,,,,,550.0,Tunis
67,"À vendre: terrain de coin de 409m² à Lido, Dar Chaabene, Nabeul.",1050 DT,tunis,4 days ago,https://www.tayara.tn/item/terrains-et-fermes/tunis/tunis/-vendre-terrain-de-coin-de-409m-lido-dar-chaabene-nabeul/696a20e93fc1bacaf4f9539f/,tayara,,unknown,,,,,,,,,,1050.0,Tunis
67,Bureau en 4 espaces-115m²-charguia 2-IFCC172,1600 DT,Ariana,4 days ago,https://www.tayara.tn/item/bureaux-et-plateaux/ariana/charguia-2/bureau-en-4-espaces115mcharguia-2ifcc172/6915d28b145e1617cba4c956/,tayara,,unknown,,,,,,,,,,1600.0,Ariana
67,Bureau en 4 espaces -130m²-Charguia 2 - IFCC10,1900 DT,Ariana,4 days ago,https://www.tayara.tn/item/bureaux-et-plateaux/ariana/charguia-2/bureau-en-4-espaces-130mcharguia-2-ifcc10/682c88372cf231e8992a3230/,tayara,,unknown,,,,,,,,,,1900.0,Ariana
67,Bureau en 7 espaces- 181m² - charguia 1 - IFCC117,2500 DT,Ariana,4 days ago,https://www.tayara.tn/item/bureaux-et-plateaux/ariana/charguia-1/bureau-en-7-espaces-181m-charguia-1-ifcc117/674dc3c60d8480a1e01ba12f/,tayara,,unknown,,,,,,,,,,2500.0,Ariana
67,Bureau en 4 espaces-180m²-charguia 1-IFCC168,1800 DT,Ariana,4 days ago,https://www.tayara.tn/item/bureaux-et-plateaux/ariana/charguia-1/bureau-en-4-espaces180mcharguia-1ifcc168/6889dbb062d21a2c2e3d3fc5/,tayara,,unknown,,,,,,,,,,1800.0,Ariana
67,Bureau en 10 espaces-300m²-charguia 1-IFCC141,4000 DT,Ariana,4 days ago,https://www.tayara.tn/item/bureaux-et-plateaux/ariana/charguia-1/bureau-en-10-espaces300mcharguia-1ifcc141/67405e353c20a99fb5563edf/,tayara,,unknown,,,,,,,,,,4000.0,Ariana
67,Bureau en 4 espaces - 180m²-charguia 1-IFCC108,1800 DT,Ariana,4 days ago,https://www.tayara.tn/item/bureaux-et-plateaux/ariana/charguia-1/bureau-en-4-espaces-180mcharguia-1ifcc108/674dc456041535433b4294b2/,tayara,,unknown,,,,,,,,,,1800.0,Ariana
67,Bureau en 3 espaces-58m²-CUN-IFCU119,1222 DT,Tunis,4 days ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/centre-urbain-nord/bureau-en-3-espaces58mcunifcu119/68d1563b516f1ddb82e06f17/,tayara,,unknown,,,,,,,,,,1222.0,Tunis
67,Bureau en 4 espaces-80m²-CUN-IFCU128,1667 DT,Tunis,4 days ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/centre-urbain-nord/bureau-en-4-espaces80mcunifcu128/68d1577b516f1ddb82e07091/,tayara,,unknown,,,,,,,,,,1667.0,Tunis
67,Bureau en 3 espaces-77m²-CUN-IFCU145,2200 DT,Tunis,4 days ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/centre-urbain-nord/bureau-en-3-espaces77mcunifcu145/68e791393e7ffb8ac156fe87/,tayara,,unknown,,,,,,,,,,2200.0,Tunis
67,Bureau en 4 espaces- 100m² - Lac 2- IFCL2187,2200 DT,Tunis,4 days ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/lac-2/bureau-en-4-espaces-100m-lac-2-ifcl2187/68e782b73e7ffb8ac156eee9/,tayara,,unknown,,,,,,,,,,2200.0,Tunis
67,Bureau en 7 espaces - 300m²- Lac 3 - IFCL332,5500 DT,Tunis,4 days ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/lac-2/bureau-en-7-espaces-300m-lac-3-ifcl332/6915c2ec265523b710e3e725/,tayara,,unknown,,,,,,,,,,5500.0,Tunis
67,Bureau en 2 espaces- 60m² - Lac 2- IFCL2189,1350 DT,Tunis,4 days ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/lac-2/bureau-en-2-espaces-60m-lac-2-ifcl2189/68ee5c9e3e7ffb8ac15ad101/,tayara,,unknown,,,,,,,,,,1350.0,Tunis
67,Bureau en 3 espaces-85m²-Montplaisir-IFCM222,1200 DT,Tunis,4 days ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/montplaisir/bureau-en-3-espaces85mmontplaisirifcm222/690880e08e4e0e4acb5c2c04/,tayara,,unknown,,,,,,,,,,1200.0,Tunis
67,Bureau en 4 espaces - 85m² - Montplaisir - IFCM78,1880 DT,Tunis,4 days ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/montplaisir/bureau-en-4-espaces-85m-montplaisir-ifcm78/68d277be516f1ddb82e12337/,tayara,,unknown,,,,,,,,,,1880.0,Tunis
67,Bureau en 8 espaces-350m²-Montplaisir-IFCM206,4300 DT,Tunis,4 days ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/montplaisir/bureau-en-8-espaces350mmontplaisirifcm206/6926d02b145e1617cbac75c3/,tayara,,unknown,,,,,,,,,,4300.0,Tunis
67,Bureau en 3 espaces-120m²-Montplaisir-IFCM204,1800 DT,Tunis,4 days ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/montplaisir/bureau-en-3-espaces120mmontplaisirifcm204/68d2a44c07c7711d7c73cbd1/,tayara,,unknown,,,,,,,,,,1800.0,Tunis
67,Open space -130m²-Montplaisir- IFCM123,3000 DT,Tunis,4 days ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/montplaisir/open-space-130mmontplaisir-ifcm123/68d283d7516f1ddb82e12e5f/,tayara,,unknown,,,,,,,,,,3000.0,Tunis
67,Rez-de-chaussée de villa s3 avec jardin à louer à La Marsa ZRCL0155,5000 DT,Tunis,4 days ago,https://www.tayara.tn/item/appartements/tunis/la-marsa/rezdechausse-de-villa-s3-avec-jardin-louer-la-marsa-zrcl0155/696a1e51d0bf23228cab3f0a/,tayara,,unknown,,,,,,,,,,5000.0,Tunis
67,A VENDRE UN TERRAIN A CHOTRANA 3 LA SOUKRA,1150 DT,Tunis,4 days ago,https://www.tayara.tn/item/terrains-et-fermes/tunis/l-aouina/a-vendre-un-terrain-a-chotrana-3-la-soukra/696a1e1e181355990922854f/,tayara,,unknown,,,,,,,,,,1150.0,Tunis
67,jolie appartement,850 DT,Tunis,4 days ago,https://www.tayara.tn/item/appartements/tunis/la-goulette/jolie-appartement/696a1d2cd0bf23228cab3e84/,tayara,,unknown,,,,,,,,,,850.0,Tunis
67,S+1 à louer,420 DT,Sfax,4 days ago,https://www.tayara.tn/item/appartements/sfax/sfax/s1-louer/696a1c4cd0bf23228cab3e16/,tayara,,unknown,,,,,,,,,,420.0,Sfax
67,Etage de villa s+3 meublé haut standing El menzah 6,2700 DT,Ariana,4 days ago,https://www.tayara.tn/item/maisons-et-villas/ariana/el-menzah-6/etage-de-villa-s3-meubl-haut-standing-el-menzah-6/696a1ba418135599092283f6/,tayara,,unknown,,,,,,,,,,2700.0,Ariana
67,bureau à louer Lac 2,3200 DT,Tunis,4 days ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/lac-2/bureau-louer-lac-2/696a1ba318135599092283f4/,tayara,,unknown,,,,,,,,,,3200.0,Tunis
67,Bureaux à louer,500 DT,Tunis,4 days ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/autres-villes/bureaux-louer/696a1b922838b4e202450af3/,tayara,,unknown,,,,,,,,,,500.0,Tunis
68,📍 LOCATION – Appartement S+3 haut standing au 1er étage à Sahloul 4,900 DT,Sousse,4 days ago,https://www.tayara.tn/item/appartements/sousse/sahloul/-location-appartement-s3-haut-standing-au-1er-tage-sahloul-4/696a1b602838b4e202450adb/,tayara,,unknown,,,,,,,,,,900.0,Sousse
68,📍 LOCATION – Un appartement S+2 à Chatt Mariem,1200 DT,Sousse,4 days ago,https://www.tayara.tn/item/appartements/sousse/chatt-mariem/-location-un-appartement-s2-chatt-mariem/68cbc816516f1ddb82dce790/,tayara,,unknown,,,,,,,,,,1200.0,Sousse
68,📍 LOCATION – Une villa S+4 à Chatt Mariem,5700 DT,Sousse,4 days ago,https://www.tayara.tn/item/maisons-et-villas/sousse/chatt-mariem/-location-une-villa-s4-chatt-mariem/68cbc8f807c7711d7c6f677b/,tayara,,unknown,,,,,,,,,,5700.0,Sousse
68,📍Location : Un appartement S+2 à Kantaoui,250 DT,Sousse,4 days ago,https://www.tayara.tn/item/appartements/sousse/kantaoui/location-un-appartement-s2-kantaoui/690dca08145e1617cb9e787b/,tayara,,unknown,,,,,,,,,,250.0,Sousse
68,📍Location : Un appartement S+1 à Chatt Mariem,1200 DT,Sousse,4 days ago,https://www.tayara.tn/item/appartements/sousse/chatt-mariem/location-un-appartement-s1-chatt-mariem/6908c5e88e4e0e4acb5c67c8/,tayara,,unknown,,,,,,,,,,1200.0,Sousse
68,📍 Location : Charmant Appartement S+2 Meublé à Khzema,1600 DT,Sousse,4 days ago,https://www.tayara.tn/item/appartements/sousse/khzema/-location-charmant-appartement-s2-meubl-khzema/68de33d66c505afdc05c7ab5/,tayara,,unknown,,,,,,,,,,1600.0,Sousse
68,📍 Location : Charmant Appartement S+2 Meublé à Khzema,1600 DT,Sousse,4 days ago,https://www.tayara.tn/item/appartements/sousse/khzema/-location-charmant-appartement-s2-meubl-khzema/68de313e6c505afdc05c7a3d/,tayara,,unknown,,,,,,,,,,1600.0,Sousse
68,📍 LOCATION – Appartement S+2 à Sahloul 2,1500 DT,Sousse,4 days ago,https://www.tayara.tn/item/appartements/sousse/sahloul/-location-appartement-s2-sahloul-2/696a19cb18135599092282f5/,tayara,,unknown,,,,,,,,,,1500.0,Sousse
68,📍LOCATION – Un penthouse S+3 à Corniche,1600 DT,Sousse,4 days ago,https://www.tayara.tn/item/appartements/sousse/sousse-corniche/location-un-penthouse-s3-corniche/693046d3265523b710ef1f36/,tayara,,unknown,,,,,,,,,,1600.0,Sousse
68,📍LOCATION – Un appartement S+3 à Zone Touristique Khzema,2500 DT,Sousse,4 days ago,https://www.tayara.tn/item/appartements/sousse/khzema/location-un-appartement-s3-zone-touristique-khzema/69304634145e1617cbaff2b6/,tayara,,unknown,,,,,,,,,,2500.0,Sousse
68,📍LOCATION – Un appartement S+2 à Zone Touristique Khzema,2500 DT,tunis,4 days ago,https://www.tayara.tn/item/appartements/tunis/tunis/location-un-appartement-s2-zone-touristique-khzema/6932bfd6cd04d08be745c8e6/,tayara,,unknown,,,,,,,,,,2500.0,Tunis
68,porte d'entrè on boie,500 DT,Kairouan,4 days ago,https://www.tayara.tn/item/autres-immobiliers/kairouan/kairouan-sud/porte-dentr-on-boie/696a18cd181355990922824d/,tayara,,unknown,,,,,,,,,,500.0,Kairouan
68,📍LOCATION – Un appartement S+3 à Hammem Sousse,950 DT,Sousse,4 days ago,https://www.tayara.tn/item/appartements/sousse/hammam-sousse/location-un-appartement-s3-hammem-sousse/696a1883d0bf23228cab3bf2/,tayara,,unknown,,,,,,,,,,950.0,Sousse
68,📍LOCATION: Un appartement S+2 à Sahloul ( Yeser Arafet ),1500 DT,Sousse,4 days ago,https://www.tayara.tn/item/appartements/sousse/sahloul/location-un-appartement-s2-sahloul-yeser-arafet-/696a1801d0bf23228cab3bb1/,tayara,,unknown,,,,,,,,,,1500.0,Sousse
68,📍 LOCATION – Une villa S+5 à Kantaoui,5000 DT,Sousse,4 days ago,https://www.tayara.tn/item/maisons-et-villas/sousse/kantaoui/-location-une-villa-s5-kantaoui/696a175ad0bf23228cab3b59/,tayara,,unknown,,,,,,,,,,5000.0,Sousse
68,📍 LOCATION – Appartement S+2 sans meubles à Sahloul 2,1300 DT,Sousse,4 days ago,https://www.tayara.tn/item/appartements/sousse/sahloul/-location-appartement-s2-sans-meubles-sahloul-2/6921a346145e1617cbaa5df9/,tayara,,unknown,,,,,,,,,,1300.0,Sousse
68,📍 LOCATION – Appartement S+2 sans meubles à Sahloul 2,1300 DT,Sousse,4 days ago,https://www.tayara.tn/item/appartements/sousse/sahloul/-location-appartement-s2-sans-meubles-sahloul-2/6921a239265523b710e986fa/,tayara,,unknown,,,,,,,,,,1300.0,Sousse
68,📍 LOCATION– Appartement S+1 Meublé à Hay Riadh 5 (2ème étage),700 DT,Sousse,4 days ago,https://www.tayara.tn/item/appartements/sousse/sousse-riadh/-location-appartement-s1-meubl-hay-riadh-5-2me-tage/696a163718135599092280f0/,tayara,,unknown,,,,,,,,,,700.0,Sousse
68,"pack pc complet à vendre - unité centrale Hp pavilion+Écran Hp w1907v+souris_750 TND""",750 DT,Sousse,4 days ago,https://www.tayara.tn/item/autres-immobiliers/sousse/sousse-riadh/pack-pc-complet-vendre-unit-centrale-hp-pavilioncran-hp-w1907vsouris750-tnd/696a159fd0bf23228cab3a7d/,tayara,,unknown,,,,,,,,,,750.0,Sousse
68,A louer appartement s1 vide (sans meuble) Rdch a cité el wahatt,850 DT,Tunis,4 days ago,https://www.tayara.tn/item/appartements/tunis/ain-zaghouen/a-louer-appartement-s1-vide-sans-meuble-rdch-a-cit-el-wahatt/696a14a01813559909228025/,tayara,,unknown,,,,,,,,,,850.0,Tunis
68,📍 LOCATION – Luxueux appartement S+3 à Sahloul 2,1800 DT,Sousse,4 days ago,https://www.tayara.tn/item/appartements/sousse/sahloul/-location-luxueux-appartement-s3-sahloul-2/6921a489265523b710e98831/,tayara,,unknown,,,,,,,,,,1800.0,Sousse
69,📍 LOCATION – Appartement S+3 Haut Standing à Sahloul 2,1800 DT,Sousse,4 days ago,https://www.tayara.tn/item/appartements/sousse/sahloul/-location-appartement-s3-haut-standing-sahloul-2/69241568265523b710eaae2a/,tayara,,unknown,,,,,,,,,,1800.0,Sousse
69,📍LOCATION EXCLUSIVE – Penthouse S+3 à Sahloul 2,4500 DT,Sousse,4 days ago,https://www.tayara.tn/item/appartements/sousse/sahloul/location-exclusive-penthouse-s3-sahloul-2/692413fb145e1617cbab84aa/,tayara,,unknown,,,,,,,,,,4500.0,Sousse
69,📍 LOCATION – Luxueux Penthouse S+3 à Sahloul 2,2500 DT,Sousse,4 days ago,https://www.tayara.tn/item/appartements/sousse/sahloul/-location-luxueux-penthouse-s3-sahloul-2/692414e1265523b710eaade8/,tayara,,unknown,,,,,,,,,,2500.0,Sousse
69,📍 LOCATION – Appartement S+2 à Bohsina (Hay Olympie),1100 DT,Sousse,4 days ago,https://www.tayara.tn/item/appartements/sousse/sousse-riadh/-location-appartement-s2-bohsina-hay-olympie/69302116145e1617cbafde67/,tayara,,unknown,,,,,,,,,,1100.0,Sousse
69,📍 LOCATION– Appartement S+2 à Kantaoui,1200 DT,Sousse,4 days ago,https://www.tayara.tn/item/appartements/sousse/kantaoui/-location-appartement-s2-kantaoui/696a142a1813559909227ff2/,tayara,,unknown,,,,,,,,,,1200.0,Sousse
69,A louer un bureau S+2 HST à Ezzahra Nakhel,1200 DT,Ben Arous,4 days ago,https://www.tayara.tn/item/bureaux-et-plateaux/ben-arous/ezzahra/a-louer-un-bureau-s2-hst-ezzahra-nakhel/696a137f1813559909227f91/,tayara,,unknown,,,,,,,,,,1200.0,Ben Arous
69,A louer appartement s1 haut standing a cité el wahatt,850 DT,Tunis,4 days ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/a-louer-appartement-s1-haut-standing-a-cit-el-wahatt/696a135155b006e6ed0358c1/,tayara,,unknown,,,,,,,,,,850.0,Tunis
69,📍LOCATION: Studio S+1 à Corniche,600 DT,Sousse,4 days ago,https://www.tayara.tn/item/appartements/sousse/sousse/location-studio-s1-corniche/696a13022838b4e20245066f/,tayara,,unknown,,,,,,,,,,600.0,Sousse
69,A louer un appartement S+2 HST jamais habités,870 DT,Ben Arous,4 days ago,https://www.tayara.tn/item/appartements/ben-arous/hammam-lif/a-louer-un-appartement-s2-hst-jamais-habits/696a11662838b4e20245058a/,tayara,,unknown,,,,,,,,,,870.0,Ben Arous
69,"À louer: local Commercial de 116m² à Néapolis,Nabeul .",3500 DT,Nabeul,4 days ago,https://www.tayara.tn/item/bureaux-et-plateaux/nabeul/nabeul/-louer-local-commercial-de-116m-napolisnabeul-/692accc3265523b710ed07d6/,tayara,,unknown,,,,,,,,,,3500.0,Nabeul
69,"À vendre terrain de 380m² à Cité El Wafa, Nabeul.",1250 DT,Nabeul,4 days ago,https://www.tayara.tn/item/terrains-et-fermes/nabeul/mrezga/-vendre-terrain-de-380m-cit-el-wafa-nabeul/69661e3ba00bf1861739c192/,tayara,,unknown,,,,,,,,,,1250.0,Nabeul
69,"S+2 vide dans une résidence à Cité el wafa, Nabeul.",1100 DT,Nabeul,4 days ago,https://www.tayara.tn/item/appartements/nabeul/mrezga/s2-vide-dans-une-rsidence-cit-el-wafa-nabeul/695bc8c6a5f53ffb7c901fe9/,tayara,,unknown,,,,,,,,,,1100.0,Nabeul
69,"Location Annuelle: S+1 meublé dans une résidence à Cité el wafa, Nabeul",800 DT,Nabeul,4 days ago,https://www.tayara.tn/item/appartements/nabeul/mrezga/location-annuelle-s1-meubl-dans-une-rsidence-cit-el-wafa-nabeul/6968af772838b4e20244801e/,tayara,,unknown,,,,,,,,,,800.0,Nabeul
69,A louer un appartement S+3 à Boumhel Côté Ben Yaghlen,700 DT,Ben Arous,4 days ago,https://www.tayara.tn/item/appartements/ben-arous/boumhel/a-louer-un-appartement-s3-boumhel-ct-ben-yaghlen/696a0ffe7a8bf3b165bbca86/,tayara,,unknown,,,,,,,,,,700.0,Ben Arous
69,A louer Etage de villa S+4 vide RDC à France ville,1200 DT,Tunis,4 days ago,https://www.tayara.tn/item/maisons-et-villas/tunis/el-omrane/a-louer-etage-de-villa-s4-vide-rdc-france-ville/696a0fdf7a8bf3b165bbca7a/,tayara,,unknown,,,,,,,,,,1200.0,Tunis
69,"À vendre – Immeuble résidentiel de standing à Kairouan, Route Hafouz",420 DT,Kairouan,4 days ago,https://www.tayara.tn/item/autres-immobiliers/kairouan/kairouan/-vendre-immeuble-rsidentiel-de-standing-kairouan-route-hafouz/696a0ef67a8bf3b165bbca11/,tayara,,unknown,,,,,,,,,,420.0,Kairouan
69,A louer un appartement S+3 HST à Chouchet Rades,1050 DT,Ben Arous,4 days ago,https://www.tayara.tn/item/appartements/ben-arous/rads/a-louer-un-appartement-s3-hst-chouchet-rades/696a0ed17a8bf3b165bbca01/,tayara,,unknown,,,,,,,,,,1050.0,Ben Arous
69,A louer s1 meublé manar1,800 DT,Tunis,4 days ago,https://www.tayara.tn/item/appartements/tunis/el-manar-1/a-louer-s1-meubl-manar1/6968df712838b4e202449845/,tayara,,unknown,,,,,,,,,,800.0,Tunis
69,Etage de Villa S3 Richement Meublé a louer,1800 DT,Sousse,4 days ago,https://www.tayara.tn/item/maisons-et-villas/sousse/hammam-sousse/etage-de-villa-s3-richement-meubl-a-louer/6936a2c9cd04d08be7474cbf/,tayara,,unknown,,,,,,,,,,1800.0,Sousse
70,A louer appartement s2 haut standing jamais habitée a cité el wahatt Ain zaghouan,1160 DT,Tunis,4 days ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/a-louer-appartement-s2-haut-standing-jamais-habite-a-cit-el-wahatt-ain-zaghouan/696a0db91813559909227c8a/,tayara,,unknown,,,,,,,,,,1160.0,Tunis
70,Sahloul Appartement S3 a louer Avenue Yasser Arafet,1200 DT,Sousse,4 days ago,https://www.tayara.tn/item/appartements/sousse/sahloul/sahloul-appartement-s3-a-louer-avenue-yasser-arafet/695f94fc8914daae51a7c84d/,tayara,,unknown,,,,,,,,,,1200.0,Sousse
70,Terrain à vendre,229 DT,Ben Arous,4 days ago,https://www.tayara.tn/item/terrains-et-fermes/ben-arous/fouchana/terrain-vendre/696a0d6e1813559909227c67/,tayara,,unknown,,,,,,,,,,229.0,Ben Arous
70,studio meublé ennasr,65 DT,Ariana,4 days ago,https://www.tayara.tn/item/locations-de-vacances/ariana/cit-ennasr-2/studio-meubl-ennasr/696a0d542838b4e20245039c/,tayara,,unknown,,,,,,,,,,65.0,Ariana
70,Dépôt à bhar lazrak,1700 DT,Tunis,4 days ago,https://www.tayara.tn/item/magasins%2c-commerces-et-locaux-industriels/tunis/la-marsa/dpt-bhar-lazrak/696a09457a8bf3b165bbc6f4/,tayara,,unknown,,,,,,,,,,1700.0,Tunis
70,A louer un bureau H1 à la Marsa ville,1700 DT,Tunis,4 days ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/la-marsa/a-louer-un-bureau-h1-la-marsa-ville/696a08957a8bf3b165bbc67c/,tayara,,unknown,,,,,,,,,,1700.0,Tunis
70,📍 LOCATION – Une villa S+5 à Kantaoui,5000 DT,Sousse,4 days ago,https://www.tayara.tn/item/maisons-et-villas/sousse/kantaoui/-location-une-villa-s5-kantaoui/696a074e2838b4e202450060/,tayara,,unknown,,,,,,,,,,5000.0,Sousse
70,Appartement s2 meublé à louer à Ain Zaghouan nord MAL1168,3500 DT,Tunis,4 days ago,https://www.tayara.tn/item/appartements/tunis/ain-zaghouan-nord/appartement-s2-meubl-louer-ain-zaghouan-nord-mal1168/696a06da2838b4e20245002d/,tayara,,unknown,,,,,,,,,,3500.0,Tunis
70,Un studio s+1 à akouda,500 DT,Sousse,4 days ago,https://www.tayara.tn/item/appartements/sousse/akouda/un-studio-s1-akouda/696a05d82838b4e20244ffc6/,tayara,,unknown,,,,,,,,,,500.0,Sousse
70,terrain à yakout El Hamoui,1050 DT,Ariana,4 days ago,https://www.tayara.tn/item/terrains-et-fermes/ariana/la-soukra/terrain-yakout-el-hamoui/696a05442838b4e20244ff91/,tayara,,unknown,,,,,,,,,,1050.0,Ariana
70,🏠A louer un magnifique et spacieux appartement S+3 à Riadh Landalous 🏠,1300 DT,Ariana,4 days ago,https://www.tayara.tn/item/appartements/ariana/riadh-andalous/a-louer-un-magnifique-et-spacieux-appartement-s3-riadh-landalous-/6953c9418914daae51a3d60b/,tayara,,unknown,,,,,,,,,,1300.0,Ariana
70,Bureau 2 pièces à louer à Ain Zaghouan Sud,1000 DT,Tunis,4 days ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/ain-zaghouan-sud/bureau-2-pices-louer-ain-zaghouan-sud/6936b0088914daae5197d060/,tayara,,unknown,,,,,,,,,,1000.0,Tunis
70,location ennasr1 duplex s+4 bureautique habitation grande terrasse,2500 DT,Ariana,4 days ago,https://www.tayara.tn/item/appartements/ariana/ennasr/location-ennasr1-duplex-s4-bureautique-habitation-grande-terrasse/691d7c62265523b710e77980/,tayara,,unknown,,,,,,,,,,2500.0,Ariana
70,A louer appartement S+2 meublé à cité olympique,700 DT,Tunis,4 days ago,https://www.tayara.tn/item/appartements/tunis/tunis/a-louer-appartement-s2-meubl-cit-olympique/694bfc1b8914daae51a0cc02/,tayara,,unknown,,,,,,,,,,700.0,Tunis
70,A louer appartement S+1 à beb lkhadhra,800 DT,tunis,4 days ago,https://www.tayara.tn/item/appartements/tunis/tunis/a-louer-appartement-s1-beb-lkhadhra/696a03041813559909227774/,tayara,,unknown,,,,,,,,,,800.0,Tunis
70,location ennasr2 s+1 trés haut standing,1190 DT,Ariana,4 days ago,https://www.tayara.tn/item/appartements/ariana/ennasr/location-ennasr2-s1-trs-haut-standing/695f61d98914daae51a7b190/,tayara,,unknown,,,,,,,,,,1190.0,Ariana
