page,title,price,location,listing_date,url,source,size_m2,price_num,type,bedrooms,location_clean
4,à louer appartement studio meublé s1 ennasr location par jour nuitée,70 DT,Tunis,an hour ago,https://www.tayara.tn/item/locations-de-vacances/tunis/el-menzah-9/-louer-appartement-studio-meubl-s1-ennasr-location-par-jour-nuite/696f58d81813559909244df1/,tayara,,70.0,rent,,Tunis
4,✨ À Louer – S+1 jamais à Sahloul 4 ✨,699 DT,Sousse,an hour ago,https://www.tayara.tn/item/appartements/sousse/sahloul/-louer-s1-jamais-sahloul-4-/692eec00145e1617cbaf5b22/,tayara,,699.0,rent,,Sousse
4,à louer étage de villa (s +3)à Ennasr,1300 DT,Ariana,an hour ago,https://www.tayara.tn/item/maisons-et-villas/ariana/cit-ennasr-2/-louer-tage-de-villa-s-3-ennasr/696f56392838b4e20246d4eb/,tayara,,1300.0,rent,,Ariana
4,"À VENDRE : Des appartements S+1, S+2 & S+3 , (Direct Promoteur) situé à Ain Zaghouan",266680 DT,Tunis,2 hours ago,https://www.tayara.tn/item/appartements/tunis/ain-zaghouen/-vendre-des-appartements-s1-s2-s3-direct-promoteur-situ-ain-zaghouan/696533940fe250585263b650/,tayara,,266680.0,sale,,Tunis
4,Appartement s2 meublé à louer au Lac 2 MAL1702,2200 DT,Tunis,2 hours ago,https://www.tayara.tn/item/appartements/tunis/lac-2/appartement-s2-meubl-louer-au-lac-2-mal1702/695e25e2cd04d08be756d4aa/,tayara,,2200.0,rent,,Tunis
4,Duplex S+3 avec jardin à louer à La Marsa MDL0113,3000 DT,Tunis,2 hours ago,https://www.tayara.tn/item/maisons-et-villas/tunis/la-marsa/duplex-s3-avec-jardin-louer-la-marsa-mdl0113/68ef74f753fa6375757cd980/,tayara,,3000.0,rent,,Tunis
4,Duplex s4 avec terrasse à louer à Ain Zaghouan nord MDL0710,3400 DT,Tunis,2 hours ago,https://www.tayara.tn/item/maisons-et-villas/tunis/ain-zaghouan-nord/duplex-s4-avec-terrasse-louer-ain-zaghouan-nord-mdl0710/696130f3a00bf1861737ae56/,tayara,,3400.0,rent,,Tunis
4,Appartement s1 à louer aux Jardins de Carthage ZAL1234,2200 DT,Tunis,2 hours ago,https://www.tayara.tn/item/appartements/tunis/jardins-de-carthage/appartement-s1-louer-aux-jardins-de-carthage-zal1234/695d0f078914daae51a7005a/,tayara,,2200.0,rent,,Tunis
5,Terrain a vendre à Kerkouane Kelibia Nabeul,60000 DT,Nabeul,2 hours ago,https://www.tayara.tn/item/terrains-et-fermes/nabeul/klibia/terrain-a-vendre-kerkouane-kelibia-nabeul/696f4fec2838b4e20246d29c/,tayara,,60000.0,sale,,Nabeul
5,A louer Plateau neuf sup 470m² Lac 3,11000 DT,Tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/le-kram/a-louer-plateau-neuf-sup-470m-lac-3/68dd130707c7711d7c79f948/,tayara,,11000.0,rent,,Tunis
5,A louer plateau open space neuf 500m² lac 3,11700 DT,Tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/le-kram/a-louer-plateau-open-space-neuf-500m-lac-3/678f6ceb9bffab23b80d4b7e/,tayara,,11700.0,rent,,Tunis
5,📍 ENNASR 2 : APPARTEMENT S+3 À VENDRE,450000 DT,Ariana,2 hours ago,https://www.tayara.tn/item/appartements/ariana/cit-ennasr-2/-ennasr-2-appartement-s3-vendre/696f4d7a2838b4e20246d1cd/,tayara,,450000.0,sale,,Ariana
